,Title,Artist,Weeks on chart,year,Spotify_Popularity,Artist_Popularity,track_id,track_title,track_artist,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms,time_signature,tempo,mode,genre
113,Cerveza,Boots Brown And His Blockbusters,2.0,1958,-1,7,3eF1xOxaoeslKjwxrdQ2rD,Cerveza,Boots Brown & His Blockbusters,0.537,0.664,5.0,-8.963,0.0467,0.644,0.86,0.0904,0.841,126240.0,4.0,163.117,1.0,[]
114,La Paloma,Billy Vaughn And His Orchestra,2.0,1958,-1,-1,6RkUeQHTyqeqnqIygrqnt7,La Paloma,Billy Vaughn,0.515,0.322,0.0,-12.300999999999998,0.0292,0.8,0.861,0.151,0.502,150333.0,4.0,108.158,1.0,"['adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge', 'space age pop']"
115,Midnighter,The Champs,2.0,1958,19,50,5tkHmU5i9I5bvXGYPu2lRe,Midnighter,The Champs,0.503,0.609,10.0,-17.602999999999998,0.0537,0.56,0.904,0.0953,0.764,128040.0,4.0,181.411,1.0,"['rock-and-roll', 'rockabilly']"
117,Down In Virginia,Jimmy Reed,2.0,1958,-1,49,7L2vXsgPckNqvjXOi9tZWx,Down in Virginia,Jimmy Reed,0.7170000000000001,0.6629999999999999,9.0,-10.577,0.106,0.684,0.00213,0.0935,0.597,144853.0,4.0,110.826,0.0,"['blues', 'blues-rock', 'chicago blues', 'electric blues', 'harmonica blues', 'rock-and-roll', 'traditional blues']"
120,The Chipmunk Song,The Chipmunks With David Seville,6.0,1959,-1,-1,02NKMA9cIkq6VuBNu9q9Wf,The Chipmunk Song (Christmas Don't Be Late) - Remastered 1999,Alvin & The Chipmunks,0.613,0.37,3.0,-11.548,0.0344,0.7070000000000001,2.98e-06,0.23,0.777,141467.0,3.0,152.548,1.0,"[""children's music""]"
121,Smoke Gets In Your Eyes,The Platters,8.0,1959,62,66,2vSxjnyrWrtxyfzO47EX6q,Smoke Gets In Your Eyes,The Platters,0.203,0.295,3.0,-11.155,0.0323,0.92,2.05e-06,0.17300000000000001,0.285,160933.0,3.0,171.222,1.0,"['adult standards', 'brill building pop', 'christmas', 'doo-wop', 'easy listening', 'folk rock', 'lounge', 'mellow gold', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'vocal jazz']"
122,"To Know Him, Is To Love Him",The Teddy Bears,16.0,1959,-1,21,12UGU3ev7jEYzTG8r25H8J,To Know Him Is to Love Him,The Teddy Bears,0.262,0.304,2.0,-9.628,0.0298,0.941,2.2800000000000002e-05,0.0996,0.35200000000000004,144840.0,3.0,174.852,1.0,[]
126,Tom Dooley,The Kingston Trio,15.0,1959,34,42,2qLxtO0iaFGI9x19vU3bDI,Tom Dooley,The Kingston Trio,0.648,0.14400000000000002,4.0,-13.842,0.0441,0.8270000000000001,6.8e-06,0.109,0.49700000000000005,183973.0,4.0,125.974,1.0,"['american folk revival', 'folk', 'folk rock', 'traditional folk']"
128,Gotta Travel On,Billy Grammer,7.0,1959,-1,14,3HynxUWKnm7rtzjVkyXoHu,Gotta Travel On,Billy Grammer,0.568,0.512,3.0,-12.222999999999999,0.0764,0.8220000000000001,1.1400000000000001e-05,0.0941,0.892,150493.0,4.0,177.144,1.0,['deep adult standards']
131,Beep Beep,The Playmates,10.0,1959,-1,20,4uwounqJOKHVt0Y2Hu3dGE,Beep Beep,The Playmates,0.519,0.502,4.0,-6.289,0.27399999999999997,0.7190000000000001,0.0,0.226,0.759,150213.0,4.0,76.545,0.0,[]
134,Donna,Ritchie Valens,7.0,1959,52,59,0VE4ayVlGs5DBoqOdgJ0Zv,Donna - Single Version,Ritchie Valens,0.47200000000000003,0.225,5.0,-12.581,0.0263,0.8640000000000001,0.0,0.111,0.29,150973.0,3.0,100.299,1.0,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']"
135,The Little Drummer Boy,The Harry Simeone Chorale,3.0,1959,-1,-1,2XI5GH6bv93UqhoW48htWE,The Love Star,The Harry Simeone Choir,0.32899999999999996,0.147,1.0,-21.416,0.0374,0.785,0.0128,0.0831,0.38799999999999996,179467.0,4.0,118.866,1.0,['christmas']
137,16 Candles,The Crests,7.0,1959,-1,42,4FgGZFdLekTIjocfAu9Mxd,16 Candles,The Crests,0.591,0.47200000000000003,10.0,-4.906000000000001,0.0261,0.733,0.0,0.0987,0.627,172460.0,3.0,114.097,1.0,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']"
138,It's Only Make Believe,Conway Twitty,17.0,1959,-1,60,2FPHyyvfLMIV8GkUWWwYl5,It s Only Make Believe,Conway Twitty,0.561,0.381,10.0,-11.302999999999999,0.032,0.777,5.25e-05,0.12,0.479,150133.0,3.0,115.186,1.0,"['country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country']"
140,The Diary,Neil Sedaka,5.0,1959,-1,58,0aJJtwkBpYgeuFejt9gwXc,The Diary - Remastered,Neil Sedaka,0.379,0.34700000000000003,10.0,-12.786,0.0352,0.826,0.0,0.249,0.691,135840.0,3.0,117.647,1.0,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'easy listening', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'rockabilly', 'soft rock']"
141,Manhattan Spiritual,Reg Owen & His Orchestra,5.0,1959,-1,3,4cgibwRpdDerKJ0NKNetdQ,"Manhattan Spiritual, Mes Frères",Reg Owen And His Orchestra,0.684,0.9359999999999999,4.0,-3.531,0.14400000000000002,0.722,0.9209999999999999,0.0681,0.737,153995.0,4.0,99.083,1.0,['light music']
143,Love Is All We Need,Tommy Edwards,11.0,1959,-1,36,5dlkxc2osa9SHiGEgTwGgW,Love Is All We Need,Tommy Edwards,0.583,0.386,8.0,-10.93,0.0341,0.598,0.0,0.127,0.607,161187.0,3.0,116.0,1.0,"['brill building pop', 'deep adult standards', 'doo-wop', 'rhythm and blues']"
146,Lucky Ladybug,Billy & Lillie,3.0,1959,-1,3,5ZhrmFWMdo1ZrCSF8ZRIGC,Lucky Ladybug,Billy & Lillie,0.602,0.768,6.0,-8.836,0.306,0.63,0.0,0.355,0.735,156040.0,4.0,130.713,1.0,[]
149,That Old Black Magic,Louis Prima And Keely Smith,10.0,1959,-1,4,7sWMlm3IHmRYtNb3cq5uam,That Old Black Magic - Remastered,Louis Prima,0.637,0.397,2.0,-12.149000000000001,0.134,0.251,4.85e-06,0.255,0.713,177493.0,4.0,124.206,0.0,"['adult standards', 'christmas', 'jump blues', 'lounge', 'soul', 'swing', 'vocal jazz']"
151,Poor Boy,The Royaltones,12.0,1959,-1,8,1WVRUZn53ozgLLJF2CKp3y,Poor Boy,The Royaltones,0.466,0.892,4.0,-5.207999999999999,0.0583,0.9259999999999999,0.552,0.2,0.77,134067.0,4.0,76.606,0.0,[]
155,Stagger Lee,Lloyd Price,5.0,1959,36,48,4MUGG9mgDUP8dlaS3AAeg0,Stagger Lee,Lloyd Price,0.361,0.618,3.0,-8.1,0.0328,0.74,0.0,0.0948,0.79,144960.0,4.0,70.932,1.0,"['adult standards', 'brill building pop', 'christmas', 'doo-wop', 'louisiana blues', 'memphis blues', 'new orleans blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
157,I Cried A Tear,LaVern Baker,5.0,1959,-1,46,28dTB69zJBpBIiDH32Jp1M,I Cried A Tear,LaVern Baker,0.348,0.179,9.0,-13.394,0.0315,0.93,0.0016,0.0992,0.547,155853.0,3.0,169.232,1.0,"['brill building pop', 'doo-wop', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul', 'southern soul']"
158,The World Outside,The Four Coins,9.0,1959,-1,9,0VZWkRDVnVcCZIBhT2eGZG,The World Outside,The Four Coins,0.262,0.40299999999999997,0.0,-11.578,0.0293,0.7879999999999999,0.00474,0.0649,0.315,173520.0,4.0,85.171,1.0,"['deep adult standards', 'vocal harmony group']"
160,Peek-A-Boo,The Cadillacs,5.0,1959,-1,37,1wW6OW9wvX7V7bdMaDh1E6,Peek A Boo,The Cadillacs,0.569,0.564,9.0,-8.277999999999999,0.0957,0.772,2.17e-06,0.0941,0.9309999999999999,130218.0,3.0,141.632,1.0,"['doo-wop', 'rhythm and blues', 'rock-and-roll']"
161,Topsy II,Cozy Cole,20.0,1959,-1,20,7mBIsEqqmrv4AfPAqW4Ftx,Topsy II,Cozy Cole,0.45899999999999996,0.772,7.0,-10.642000000000001,0.0303,0.736,0.131,0.27699999999999997,0.573,216267.0,4.0,93.24,1.0,[]
164,Jingle Bell Rock,Bobby Helms,3.0,1959,82,74,7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,Bobby Helms,0.754,0.424,2.0,-8.463,0.0363,0.643,0.0,0.0652,0.8059999999999999,130973.0,4.0,119.705,1.0,"['adult standards', 'christmas']"
166,¿Dònde Està Santa Claus? (Where Is Santa Claus?),Augie Rios,4.0,1959,-1,32,2UfnwJQFK6aAOPbCjik67l,Donde Esta Santa Claus? - Where Is Santa Claus?,Augie Rios,0.713,0.547,0.0,-6.419,0.043,0.264,0.0,0.16,0.87,141733.0,4.0,130.396,1.0,['christmas']
168,The End,Earl Grant,17.0,1959,-1,29,79Iwb8D1mlLHzyrTzuA3cw,The End,Earl Grant,0.45399999999999996,0.264,0.0,-11.890999999999998,0.032,0.62,3.07e-05,0.17600000000000002,0.315,140800.0,3.0,89.669,1.0,['space age pop']
169,Rocka-Conga,The Applejacks,3.0,1959,-1,17,6zVXDD7waKODTpGB7F56Gz,Rocka-Conga,The Applejacks,0.61,0.9420000000000001,10.0,-5.428,0.0426,0.619,0.802,0.141,0.9620000000000001,138973.0,4.0,124.716,1.0,"['british invasion', 'merseybeat']"
173,Nobody But You,Dee Clark,6.0,1959,-1,22,71c7zYLsgE7YO21JVkCy0n,Nobody But You,Dee Clark,0.71,0.32899999999999996,2.0,-12.502,0.0368,0.675,0.0,0.503,0.593,147633.0,4.0,117.311,0.0,"['brill building pop', 'chicago soul', 'doo-wop', 'rhythm and blues']"
174,Pledging My Love,Roy Hamilton,8.0,1959,3,30,2Vc36ahcQl9Z5Ob4FscE7n,Pledging My Love,Roy Hamilton,0.377,0.245,7.0,-13.161,0.0347,0.86,4.04e-06,0.21899999999999997,0.27899999999999997,170600.0,3.0,84.47,1.0,['rhythm and blues']
175,Try Me,James Brown And The Famous Flames,4.0,1959,-1,59,4Kp31ydhTX1l4g84HiTWD5,Try Me,James Brown & The Famous Flames,0.51,0.445,0.0,-8.384,0.0257,0.9490000000000001,8.16e-06,0.38799999999999996,0.645,152373.0,3.0,99.934,1.0,"['funk', 'motown', 'soul']"
180,Hideaway,The Four Esquires,16.0,1959,-1,-1,6jkcna3wM1PU4oEOLKl1BB,Hideaway,The Fantastic Four,0.69,0.685,5.0,-10.82,0.0322,0.11199999999999999,0.126,0.149,0.8759999999999999,340307.0,4.0,122.629,0.0,['motown']
182,Need You,Donnie Owens,14.0,1959,-1,3,2mwQS2E6Kwm67fZZdEhg8X,Need You,Donnie Owens,0.281,0.457,3.0,-7.38,0.0299,0.7829999999999999,0.0,0.205,0.29,140867.0,3.0,190.127,1.0,[]
185,Dreamy Eyes,Johnny Tillotson,6.0,1959,-1,48,7Fzsh2eWG5ljJ0vYJEbsFz,Dreamy Eyes,Johnny Tillotson,0.442,0.446,4.0,-9.906,0.0289,0.845,0.0,0.11900000000000001,0.55,144093.0,4.0,83.06,1.0,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'merseybeat', 'rock-and-roll', 'rockabilly']"
188,Come Prima,Tony Dallara,5.0,1959,0,34,5aSUH52J9fU8sztmySIIDb,Come prima,Tony Dallara,0.5579999999999999,0.337,2.0,-6.551,0.0419,0.6759999999999999,0.0,0.0564,0.6509999999999999,121421.0,3.0,112.311,1.0,['classic italian pop']
192,Sing Sing Sing,Bernie Lowe Orchestra,7.0,1959,-1,0,0T4b706qiJ87eBtHcgq9oH,Sing Sing Sing,Bernie Lowe Orchestra,0.631,0.888,2.0,-7.414,0.114,0.019,0.852,0.0843,0.851,145227.0,4.0,97.239,0.0,[]
194,Come Prima (Koma Preema),Polly Bergen,4.0,1959,-1,9,0HC9cuWz83j6QBypwRXquP,Come Prima (For the First Time) - Single Version,Polly Bergen,0.28800000000000003,0.28800000000000003,4.0,-15.295,0.0359,0.5589999999999999,0.0,0.27699999999999997,0.361,145867.0,3.0,115.643,1.0,[]
196,Peter Gunn,Ray Anthony and His Orchestra,2.0,1959,-1,23,1DeMOqqJ5lFegnaWTWFCQG,The Peter Gunn Theme,Ray Anthony & His Orchestra,0.605,0.522,7.0,-12.757,0.0314,0.599,0.741,0.31,0.9079999999999999,111293.0,4.0,118.777,0.0,['easy listening']
197,I Talk To The Trees,Edmundo Ros and His Orchestra,2.0,1959,-1,23,3ih5sVZXb3JKyMDugkoMQf,I Talk To The Trees,Edmundo Ros & His Orchestra,0.8079999999999999,0.614,0.0,-9.415,0.0455,0.6459999999999999,0.66,0.29100000000000004,0.9670000000000001,148080.0,4.0,118.511,0.0,"['ballroom', 'easy listening']"
199,Yellow Bird,The Mills Brothers,2.0,1959,-1,47,0OLGkKuCuMBu2pFGgsMllA,Yellow Bird,The Mills Brothers,0.664,0.132,6.0,-17.569000000000003,0.0327,0.97,2.78e-06,0.142,0.282,155293.0,4.0,101.766,1.0,"['adult standards', 'big band', 'christmas', 'lounge', 'swing', 'vocal harmony group', 'vocal jazz']"
202,May You Always,The McGuire Sisters,2.0,1959,-1,39,4mukuhBTvrraxi3TqoqmXr,May You Always,The McGuire Sisters,0.201,0.268,10.0,-10.981,0.0327,0.9420000000000001,0.0,0.28600000000000003,0.20199999999999999,178800.0,4.0,164.871,0.0,"['adult standards', 'christmas', 'deep adult standards', 'vocal harmony group']"
203,Pretty Girls Everywhere,Eugene Church and The Fellows,2.0,1959,-1,0,4cgb4DvdLXHCOrv12YaziM,Pretty Girls Everywhere,Eugene Church & The Fellows,0.637,0.693,7.0,-7.167999999999999,0.0356,0.7140000000000001,1.23e-05,0.174,0.9640000000000001,174600.0,4.0,138.362,1.0,[]
204,The Little Space Girl,Jesse Lee Turner,15.0,1959,-1,5,0keesYVrV1Ud2EFftPQ3zb,I'm the Little Space Girl's Father,Jesse Lee Turner,0.539,0.565,4.0,-6.593,0.054000000000000006,0.9490000000000001,0.0,0.0993,0.9490000000000001,152053.0,4.0,175.38,1.0,[]
206,The One Rose (That's Left In My Heart),Teresa Brewer,11.0,1959,-1,40,0V2NUzpwvDtT1UZD84xBsk,The One Rose (That's Left In My Heart),Teresa Brewer,0.28600000000000003,0.307,10.0,-12.185,0.033,0.932,0.00086,0.204,0.23600000000000002,146427.0,4.0,91.074,1.0,"['adult standards', 'christmas', 'deep adult standards']"
208,Mr. Success,Frank Sinatra,11.0,1959,-1,84,7lTpgbvsCct5aGapyNKSWp,Mr. Success,Frank Sinatra,0.5710000000000001,0.316,10.0,-12.901,0.0498,0.21600000000000003,0.0,0.23600000000000002,0.752,162760.0,4.0,125.326,0.0,"['adult standards', 'christmas', 'easy listening', 'lounge']"
217,Sermonette,Della Reese,nan,1959,-1,34,6QK8yyegKCFkvMTz6VAiKZ,Sermonette,Della Reese,0.6409999999999999,0.124,7.0,-15.054,0.0577,0.8370000000000001,0.0,0.11900000000000001,0.42100000000000004,147133.0,4.0,66.75,0.0,['vocal jazz']
223,Petite Fleur (Little Flower),Chris Barber's Jazz Band,2.0,1959,-1,8,49ENB0tgwiU80dvt57WQ5x,Petite Fleur,Chris Barber,0.7,0.122,8.0,-16.596,0.0381,0.915,0.78,0.133,0.521,164360.0,4.0,112.29,0.0,"['jazz trombone', 'jazz trumpet', 'skiffle']"
224,The Worryin' Kind,Tommy Sands And The Raiders,2.0,1959,-1,0,1LyOQmGK7WC8s77UG5MNVO,The Worryin' Kind,Tommy Sands,0.648,0.775,11.0,-9.027999999999999,0.0381,0.7020000000000001,0.00325,0.0735,0.91,152067.0,4.0,126.369,0.0,[]
235,Lovers Never Say Goodbye,The Flamingos,3.0,1959,-1,46,1XDKn16I6tc1PNpXf58y3t,Lovers Never Say Goodbye,The Flamingos,0.444,0.39299999999999996,2.0,-9.805,0.0307,0.852,0.0,0.0927,0.257,173441.0,3.0,92.928,1.0,"['brill building pop', 'doo-wop', 'rhythm and blues']"
238,Matilda,Cookie And His Cupcakes,2.0,1959,-1,-1,278WtwFLMfRhjt3AxQtD9T,Matilda Finally Come Back Home,Cookie & The Cupcakes,0.534,0.298,1.0,-10.264000000000001,0.0332,0.74,0.475,0.132,0.843,126933.0,3.0,122.817,1.0,"['swamp blues', 'swamp pop']"
239,Here I Stand,Wade Flemons and the Newcomers,2.0,1959,-1,0,4m3xuenYQE47S52RQuLm5f,Here I Stand,Wade Flemons & The Newcomers,0.6459999999999999,0.431,8.0,-8.276,0.033,0.508,1.76e-06,0.121,0.848,142890.0,4.0,125.454,1.0,[]
241,There Must Be A Way,Joni James,4.0,1959,-1,40,6KlIVOvGff0w9TaC9NWCiQ,There Must Be a Way,Joni James,0.32799999999999996,0.69,7.0,-6.263,0.0395,0.929,0.0352,0.19399999999999998,0.723,156440.0,4.0,131.171,1.0,"['adult standards', 'christmas', 'deep adult standards', 'easy listening', 'lounge']"
243,Ambrose (Part Five),Linda Laurie,20.0,1959,-1,2,5KaSSoojvyeVyIAFWa6Kus,Ambrose - Part Five,Linda Laurie,0.585,0.479,3.0,-6.641,0.136,0.95,2.13e-05,0.0739,0.447,156933.0,3.0,149.342,1.0,['vintage swoon']
244,The Shag (Is Totally Cool),Billy Graves,4.0,1959,-1,1,2qWaLVCqpyNmW3abtUC0mv,The Shag (Is Totally Cool),Billy Graves,0.507,0.575,7.0,-9.856,0.0543,0.684,0.0,0.195,0.9640000000000001,132440.0,4.0,148.705,1.0,[]
249,It's Just A Matter Of Time,Brook Benton,2.0,1959,-1,48,0WEk1xBfGAk1LQvaYQJJrT,It’s Just A Matter Of Time,Brook Benton,0.5660000000000001,0.318,8.0,-13.525,0.0297,0.8029999999999999,0.0255,0.191,0.381,148533.0,3.0,100.842,1.0,"['adult standards', 'brill building pop', 'christmas', 'motown', 'rhythm and blues', 'soul', 'southern soul']"
251,Wicked Ruby,Danny Zella and his Zell Rocks,nan,1959,-1,-1,1jkKnTtjiqagyOpC9gx0tA,Wicked Ruby,Danny Zella,0.509,0.818,0.0,-7.486000000000001,0.102,0.825,0.0,0.0857,0.963,171733.0,4.0,142.428,1.0,[]
254,Raw-Hide,Link Wray And The Wraymen,nan,1959,-1,26,1GZgQlF6Sybt8VMDb2YYzM,Raw-Hide,Link Wray & The Wraymen,0.381,0.9590000000000001,9.0,-7.664,0.0369,0.17800000000000002,0.0406,0.305,0.789,125667.0,4.0,166.625,1.0,['surf music']
256,Tragedy,Thomas Wayne With the Delons,nan,1959,-1,-1,7HX8vPJ5pGW7ZjSGsQym5Y,Tragedy,Thomas Wayne,0.215,0.142,1.0,-14.35,0.0285,0.991,0.018000000000000002,0.14,0.158,131507.0,4.0,73.84,1.0,[]
264,Sea Cruise,Frankie Ford,2.0,1959,-1,23,3rs1ferv5DqJXU2Y1lzd50,Sea Cruise,Frankie Ford,0.545,0.662,1.0,-10.294,0.127,0.18100000000000002,0.000503,0.086,0.6759999999999999,158600.0,4.0,167.026,1.0,"['rhythm and blues', 'rock-and-roll']"
265,Jupiter-C,Pat and the Satellites,nan,1959,-1,-1,3sJ3QevzGedqGKFus093uV,R & B Sux - Teksoldierz & Project Jupiter Remix,Pat B,0.78,0.9329999999999999,7.0,-5.111000000000001,0.0612,0.13,0.149,0.188,0.2,437967.0,4.0,144.015,1.0,['jumpstyle']
266,(Night Time Is) The Right Time,Ray Charles with the Raylettes,nan,1959,-1,-1,6sHJMWuMmke106NW0Qus3H,Night Time Is the Right Time,Ray Charles,0.617,0.773,5.0,-6.557,0.0636,0.816,0.0,0.632,0.6940000000000001,199627.0,4.0,78.729,0.0,"['adult standards', 'christmas', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']"
267,"Blah, Blah, Blah",Nicola Paone,nan,1959,-1,3,5obql73BpQN1RxXOiM5W0H,"Blah, blah, blah",Nicola Paone,0.748,0.772,0.0,-5.297000000000001,0.653,0.752,0.0,0.155,0.461,202066.0,4.0,113.773,1.0,[]
271,Moonlight Serenade,The Rivieras,nan,1959,-1,27,1Up1sUeAAL1LzvjpPYFyIP,Moonlight Serenade,The Rivieras,0.255,0.265,4.0,-14.323,0.035,0.534,0.005679999999999999,0.35100000000000003,0.425,173467.0,4.0,68.716,0.0,"['classic garage rock', 'doo-wop', 'surf music']"
278,Since I Don't Have You,The Skyliners,2.0,1959,-1,44,1vkbmoEPyp1MxrfWvmV5KD,Since I Don't Have You,The Skyliners,0.244,0.34600000000000003,6.0,-12.604000000000001,0.0304,0.603,0.000633,0.319,0.61,160573.0,4.0,141.375,1.0,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']"
279,Pink Shoe Laces,Dodie Stevens,2.0,1959,-1,26,2DifRe6kiKZjeB1IqFl2jJ,Pink Shoe Laces,Dodie Stevens,0.758,0.5870000000000001,5.0,-10.462,0.107,0.6779999999999999,0.0,0.324,0.882,145160.0,4.0,85.81,0.0,['deep adult standards']
288,Shirley,John Fred And The Playboys,5.0,1959,-1,1,5IfKSCFNoQnoiju64LPZx4,Shirley,John Fred & The Playboys,0.484,0.759,10.0,-9.74,0.0546,0.435,6.41e-06,0.212,0.961,116193.0,4.0,146.591,1.0,[]
290,"No Other Arms, No Other Lips",The Chordettes,5.0,1959,-1,55,1myV5xDR7bSTLrwgqlCrLp,No Other Arms No Other Lips,The Chordettes,0.335,0.507,11.0,-6.72,0.0322,0.754,0.0,0.27899999999999997,0.42100000000000004,153667.0,3.0,95.504,1.0,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'rock-and-roll', 'vocal harmony group']"
299,Come Softly To Me,The Fleetwoods,4.0,1959,-1,45,603N4XGJUTbK760GLCvIIs,Come Softly To Me,The Fleetwoods,0.601,0.095,1.0,-18.477999999999998,0.0374,0.93,0.000285,0.11599999999999999,0.672,144933.0,4.0,122.975,1.0,"['adult standards', 'brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'vocal harmony group']"
301,Guitar Boogie Shuffle,The Virtues,3.0,1959,-1,15,6CIHxvT7MnSGsJLCoihLtV,Guitar Boogie Shuffle,Frank Virture and The Virtues,0.542,0.946,4.0,-7.03,0.0578,0.105,0.0309,0.0854,0.48200000000000004,156800.0,4.0,93.164,1.0,[]
303,This Should Go On Forever,Rod Bernard,2.0,1959,-1,13,7bZ63iD6LaK3MIURJWwvAU,This Should Go on Forever,Rod Bernard,0.275,0.643,1.0,-9.757,0.0364,0.733,0.0,0.162,0.866,168993.0,4.0,71.936,1.0,['swamp pop']
305,No Regrets,Jimmy Barnes,2.0,1959,-1,57,7qYdeUXDt80ZXc4YRBC73u,No Regrets,Jimmy Barnes,0.405,0.46799999999999997,8.0,-6.775,0.0435,0.7829999999999999,0.0,0.932,0.607,199733.0,4.0,77.563,1.0,"['australian pop', 'australian rock']"
308,Teardrops On Your Letter,Hank Ballard And The Midnighters,10.0,1959,-1,28,7qCXcXKI6DGnL8Z89WubWm,Teardrops On Your Letter,Hank Ballard & The Midnighters,0.428,0.22,0.0,-15.857999999999999,0.0507,0.6829999999999999,0.0029100000000000003,0.107,0.35,164800.0,3.0,170.027,1.0,"['doo-wop', 'rhythm and blues']"
313,The Happy Organ,"Dave ""Baby"" Cortez",8.0,1959,7,26,4rFsj5OdDQKXhhkWyCs1F9,The Happy Organ,"Dave ""Baby"" Cortez",0.433,0.606,1.0,-15.45,0.0438,0.354,0.685,0.0997,0.97,123507.0,4.0,177.981,1.0,['jazz organ']
314,Sorry (I Ran All The Way Home),The Impalas,2.0,1959,-1,22,6LHCwuY2YSQSS4qb3gooVg,Sorry (I Ran All The Way Home),The Impalas,0.6679999999999999,0.32799999999999996,3.0,-12.917,0.0389,0.7020000000000001,0.00913,0.121,0.885,149667.0,4.0,131.775,1.0,['doo-wop']
317,Come To Me,Marv Johnson,nan,1959,-1,28,2PmdbxVuujM5tuvmkf0zIo,Come To Me - Single Version,Marv Johnson,0.703,0.621,2.0,-5.3020000000000005,0.0897,0.342,0.0,0.21,0.8009999999999999,137680.0,4.0,77.728,0.0,"['brill building pop', 'motown', 'rhythm and blues']"
319,Yea - Yea (Class Cutter),Dale Hawkins,nan,1959,-1,31,0bDpTfAF9Du1kTUk5vweqm,Yea Yea,Dale Hawkins,0.653,0.6559999999999999,5.0,-9.73,0.0451,0.14,0.00335,0.0598,0.883,154227.0,4.0,82.431,1.0,"['rock-and-roll', 'rockabilly']"
325,The Beat,The Rockin R's,4.0,1959,-1,-1,60fPCSRE9F7cw92GAOmu2I,Rockin To The Beat,The Black Eyed Peas,0.899,0.429,8.0,-9.112,0.0952,0.0344,0.039,0.11699999999999999,0.42200000000000004,225773.0,4.0,128.034,0.0,"['dance pop', 'pop', 'pop rap']"
327,Tell Him No,Travis & Bob,17.0,1959,-1,6,182r59WbLbfjgp9kYSp6yP,Tell Him No,Travis & Bob,0.314,0.631,9.0,-11.737,0.0734,0.625,0.0,0.252,0.912,131120.0,4.0,184.594,1.0,['deep adult standards']
330,Jimmy Kiss And Run,Diane Maxwell,nan,1959,-1,3,76WvOC6TlTWPiYIsJXCe9X,Jimmy Kiss And Run,Diane Maxwell,0.515,0.10400000000000001,7.0,-20.323,0.0366,0.905,2.72e-05,0.161,0.528,126268.0,4.0,83.057,1.0,[]
334,Tell Him No,Dean & Marc,nan,1959,-1,0,4KHF6C45C06D4oPtoT65oc,Tell Him No,Dean,0.375,0.0808,0.0,-17.172,0.0331,0.8759999999999999,0.0014,0.0731,0.264,150200.0,3.0,93.918,1.0,"['australian pop', 'pop']"
335,Sweet Annie Laurie,Sammy Turner and The Twisters,nan,1959,-1,-1,6puEX8wy5E0CGjntkPb3yV,Sweet Annie Laurie,Sammy Turner,0.425,0.485,8.0,-10.829,0.0266,0.9359999999999999,0.0381,0.413,0.875,147453.0,4.0,77.238,1.0,[]
337,Turn Me Loose,Fabian,2.0,1959,-1,61,1iXc0JgobSzRt5ZtccFWJd,Turn Me Loose,Fabian,0.449,0.098,5.0,-20.66,0.0315,0.9109999999999999,1.23e-05,0.113,0.5379999999999999,156693.0,4.0,94.996,1.0,"['bass trap', 'electronic trap', 'traprun']"
338,Guess Who,Jesse Belvin,2.0,1959,-1,18,0WMdvkAqOhkCMoBEPf7rUt,Guess Who - Digitally Mastered 1988,Jesse Belvin,0.335,0.155,7.0,-14.822000000000001,0.0299,0.9079999999999999,0.000175,0.254,0.228,172867.0,3.0,109.35,1.0,['rhythm and blues']
344,So Fine,The Fiestas,2.0,1959,-1,23,0TX0SRmxbm5ccRJfenC0Gx,So Fine,The Fiestas,0.469,0.49,3.0,-10.649000000000001,0.0506,0.371,0.0,0.152,0.377,145947.0,4.0,142.134,1.0,['doo-wop']
353,Only You,Franck Pourcel's French Fiddles,8.0,1959,-1,-1,468m6fiwMdiu3KdG0ItcXO,Only You,Franck Pourcel,0.205,0.32,3.0,-10.345,0.0332,0.647,0.97,0.156,0.29600000000000004,152587.0,4.0,82.892,1.0,"['adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge', 'romantico']"
